gmaps_link,name,source,xmax,xmin,ymax,ymin,lon_min,lat_min,lon_max,lat_max
"https://www.google.com/maps/@-12.388666083292321,-55.817898157107415,5000m/data=!3m1!1e3",im_0000093184-0000046592_65_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,19473,18973,18941,18441,-55.8403560392104,-12.411123965395308,-55.795440275004424,-12.366208201189332
"https://www.google.com/maps/@-12.35776403751861,-56.521458687629824,5000m/data=!3m1!1e3",im_0000093184-0000046592_66_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,19129,18629,11109,10609,-56.54391656973281,-12.380221919621597,-56.49900080552683,-12.335306155415621
"https://www.google.com/maps/@-11.653035697126844,-56.409169277114884,5000m/data=!3m1!1e3",im_0000093184-0000046592_67_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,11284,10784,12359,11859,-56.43162715921787,-11.675493579229833,-56.38671139501189,-11.630577815023857
"https://www.google.com/maps/@-11.52260031787269,-57.386895632350566,5000m/data=!3m1!1e3",im_0000093184-0000046592_68_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,9832,9332,1475,975,-57.40935351445356,-11.545058199975678,-57.36443775024758,-11.500142435769702
"https://www.google.com/maps/@-12.491882509437653,-57.37180393557736,5000m/data=!3m1!1e3",im_0000093184-0000046592_69_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,20622,20122,1643,1143,-57.39426181768035,-12.514340391540642,-57.34934605347437,-12.469424627334666
"https://www.google.com/maps/@-12.28598864631746,-56.66339250252071,5000m/data=!3m1!1e3",im_0000093184-0000046592_70_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,18330,17830,9529,9029,-56.68585038462369,-12.308446528420447,-56.64093462041772,-12.263530764214472
"https://www.google.com/maps/@-11.798293278568972,-55.56951398104837,5000m/data=!3m1!1e3",im_0000093184-0000046592_71_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,12901,12401,21706,21206,-55.59197186315135,-11.820751160671959,-55.547056098945376,-11.775835396465983
"https://www.google.com/maps/@-11.546136178316623,-56.26813377750812,5000m/data=!3m1!1e3",im_0000093184-0000046592_72_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,10094,9594,13929,13429,-56.2905916596111,-11.56859406041961,-56.24567589540513,-11.523678296213633
"https://www.google.com/maps/@-10.77942408332061,-57.13976909768929,5000m/data=!3m1!1e3",im_0000093184-0000046592_73_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,1559,1059,4226,3726,-57.16222697979228,-10.801881965423599,-57.1173112155863,-10.756966201217622
"https://www.google.com/maps/@-12.643518129397028,-56.332093825737424,5000m/data=!3m1!1e3",im_0000093184-0000046592_74_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,22310,21810,13217,12717,-56.354551707840415,-12.665976011500018,-56.30963594363444,-12.621060247294041
"https://www.google.com/maps/@-12.698135698671496,-56.30981560669126,5000m/data=!3m1!1e3",im_0000093184-0000046592_75_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,22918,22418,13465,12965,-56.33227348879425,-12.720593580774484,-56.287357724588276,-12.67567781656851
"https://www.google.com/maps/@-11.045055912834753,-57.28358937467682,5000m/data=!3m1!1e3",im_0000093184-0000046592_76_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,4516,4016,2625,2125,-57.30604725677981,-11.06751379493774,-57.26113149257384,-11.022598030731764
"https://www.google.com/maps/@-12.471850078601788,-56.74253407905164,5000m/data=!3m1!1e3",im_0000093184-0000046592_77_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,20399,19899,8648,8148,-56.76499196115462,-12.494307960704777,-56.720076196948646,-12.4493921964988
"https://www.google.com/maps/@-12.651872461539341,-57.28044527118241,5000m/data=!3m1!1e3",im_0000093184-0000046592_78_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,22403,21903,2660,2160,-57.30290315328539,-12.674330343642328,-57.25798738907942,-12.629414579436354
"https://www.google.com/maps/@-12.501943640619793,-55.447882091578585,5000m/data=!3m1!1e3",im_0000093184-0000046592_79_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000046592.tif,20734,20234,23060,22560,-55.47033997368157,-12.52440152272278,-55.425424209475594,-12.479485758516805
"https://www.google.com/maps/@-10.79918701957124,-53.71655904449502,5000m/data=!3m1!1e3",im_0000093184-0000069888_0_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,1779,1279,19037,18537,-53.73901692659801,-10.821644901674228,-53.69410116239203,-10.776729137468251
"https://www.google.com/maps/@-11.957564578443362,-54.23991752902305,5000m/data=!3m1!1e3",im_0000093184-0000069888_1_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,14674,14174,13211,12711,-54.262375411126044,-11.980022460546351,-54.21745964692007,-11.935106696340375
"https://www.google.com/maps/@-12.183041714757362,-54.96054604994374,5000m/data=!3m1!1e3",im_0000093184-0000069888_2_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,17184,16684,5189,4689,-54.98300393204672,-12.205499596860351,-54.938088167840746,-12.160583832654375
"https://www.google.com/maps/@-10.898001700824388,-54.62870838398998,5000m/data=!3m1!1e3",im_0000093184-0000069888_3_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,2879,2379,8883,8383,-54.65116626609297,-10.920459582927375,-54.606250501887,-10.875543818721399
"https://www.google.com/maps/@-12.083598212805331,-54.596638528346915,5000m/data=!3m1!1e3",im_0000093184-0000069888_4_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,16077,15577,9240,8740,-54.619096410449906,-12.10605609490832,-54.57418064624393,-12.061140330702344
"https://www.google.com/maps/@-11.920284494152403,-54.7859135587109,5000m/data=!3m1!1e3",im_0000093184-0000069888_5_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,14259,13759,7133,6633,-54.808371440813886,-11.94274237625539,-54.76345567660791,-11.897826612049414
"https://www.google.com/maps/@-11.851922701030906,-53.39065025941646,5000m/data=!3m1!1e3",im_0000093184-0000069888_6_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,13498,12998,22665,22165,-53.413108141519444,-11.874380583133895,-53.36819237731347,-11.829464818927919
"https://www.google.com/maps/@-12.279790270857035,-53.425325229383475,5000m/data=!3m1!1e3",im_0000093184-0000069888_7_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,18261,17761,22279,21779,-53.44778311148646,-12.302248152960022,-53.402867347280484,-12.257332388754048
"https://www.google.com/maps/@-11.2791568758763,-53.97877727592951,5000m/data=!3m1!1e3",im_0000093184-0000069888_8_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,7122,6622,16118,15618,-54.0012351580325,-11.301614757979287,-53.95631939382652,-11.256698993773313
"https://www.google.com/maps/@-12.622946709390693,-54.503662896440545,5000m/data=!3m1!1e3",im_0000093184-0000069888_9_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,22081,21581,10275,9775,-54.526120778543536,-12.64540459149368,-54.48120501433756,-12.600488827287704
"https://www.google.com/maps/@-11.09688870472845,-55.301456700267096,5000m/data=!3m1!1e3",im_0000093184-0000069888_10_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,5093,4593,1394,894,-55.32391458237008,-11.119346586831437,-55.278998818164105,-11.07443082262546
"https://www.google.com/maps/@-12.719066444791482,-54.21674099469277,5000m/data=!3m1!1e3",im_0000093184-0000069888_11_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,23151,22651,13469,12969,-54.23919887679576,-12.741524326894469,-54.19428311258979,-12.696608562688493
"https://www.google.com/maps/@-10.966093999360647,-53.529978959983396,5000m/data=!3m1!1e3",im_0000093184-0000069888_12_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,3637,3137,21114,20614,-53.55243684208639,-10.988551881463636,-53.50752107788041,-10.94363611725766
"https://www.google.com/maps/@-11.24780567246053,-53.70371313593211,5000m/data=!3m1!1e3",im_0000093184-0000069888_13_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,6773,6273,19180,18680,-53.7261710180351,-11.270263554563517,-53.68125525382912,-11.22534779035754
"https://www.google.com/maps/@-11.828566503643799,-55.28340056305629,5000m/data=!3m1!1e3",im_0000093184-0000069888_14_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,13238,12738,1595,1095,-55.30585844515928,-11.851024385746788,-55.260942680953306,-11.806108621540812
"https://www.google.com/maps/@-12.539762714081224,-54.751597914857534,5000m/data=!3m1!1e3",im_0000093184-0000069888_15_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,21155,20655,7515,7015,-54.774055796960525,-12.562220596184213,-54.72914003275454,-12.517304831978237
"https://www.google.com/maps/@-11.407256635391743,-53.763630765382885,5000m/data=!3m1!1e3",im_0000093184-0000069888_16_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,8548,8048,18513,18013,-53.786088647485876,-11.429714517494732,-53.741172883279894,-11.384798753288756
"https://www.google.com/maps/@-12.271795264828372,-53.46485110188473,5000m/data=!3m1!1e3",im_0000093184-0000069888_17_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,18172,17672,21839,21339,-53.48730898398772,-12.294253146931359,-53.44239321978174,-12.249337382725383
"https://www.google.com/maps/@-11.077125768477819,-54.85238888973574,5000m/data=!3m1!1e3",im_0000093184-0000069888_18_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,4873,4373,6393,5893,-54.87484677183873,-11.099583650580808,-54.82993100763276,-11.054667886374832
"https://www.google.com/maps/@-12.644236781624326,-53.77261391822408,5000m/data=!3m1!1e3",im_0000093184-0000069888_19_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,22318,21818,18413,17913,-53.795071800327065,-12.666694663727313,-53.75015603612109,-12.621778899521336
"https://www.google.com/maps/@-12.187892617291608,-53.9644042313836,5000m/data=!3m1!1e3",im_0000093184-0000069888_20_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,17238,16738,16278,15778,-53.98686211348659,-12.210350499394597,-53.94194634928061,-12.16543473518862
"https://www.google.com/maps/@-11.253734553335718,-54.45012330550702,5000m/data=!3m1!1e3",im_0000093184-0000069888_21_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,6839,6339,10871,10371,-54.47258118761001,-11.276192435438706,-54.42766542340404,-11.23127667123273
"https://www.google.com/maps/@-12.521796408398835,-54.80423919050694,5000m/data=!3m1!1e3",im_0000093184-0000069888_22_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,20955,20455,6929,6429,-54.826697072609925,-12.544254290501822,-54.78178130840395,-12.499338526295846
"https://www.google.com/maps/@-11.44435705662588,-54.5814570000453,5000m/data=!3m1!1e3",im_0000093184-0000069888_23_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,8961,8461,9409,8909,-54.60391488214829,-11.466814938728868,-54.55899911794231,-11.421899174522892
"https://www.google.com/maps/@-12.337192617512272,-55.043460550667966,5000m/data=!3m1!1e3",im_0000093184-0000069888_24_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,18900,18400,4266,3766,-55.06591843277096,-12.35965049961526,-55.02100266856498,-12.314734735409285
"https://www.google.com/maps/@-11.913547129521506,-54.23560561565928,5000m/data=!3m1!1e3",im_0000093184-0000069888_25_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,14184,13684,13259,12759,-54.25806349776227,-11.936005011624495,-54.21314773355629,-11.891089247418519
"https://www.google.com/maps/@-12.599500680475172,-55.175512897433535,5000m/data=!3m1!1e3",im_0000093184-0000069888_26_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,21820,21320,2796,2296,-55.197970779536526,-12.621958562578161,-55.15305501533055,-12.577042798372185
"https://www.google.com/maps/@-11.387224204555878,-53.561689489512815,5000m/data=!3m1!1e3",im_0000093184-0000069888_27_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,8325,7825,20761,20261,-53.584147371615806,-11.409682086658867,-53.53923160740983,-11.36476632245289
"https://www.google.com/maps/@-12.151510848284767,-53.80980417098663,5000m/data=!3m1!1e3",im_0000093184-0000069888_28_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,16833,16333,17999,17499,-53.832262053089615,-12.173968730387756,-53.78734628888364,-12.12905296618178
"https://www.google.com/maps/@-10.721392915966488,-54.36316638600425,5000m/data=!3m1!1e3",im_0000093184-0000069888_29_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,913,413,11839,11339,-54.38562426810724,-10.743850798069477,-54.34070850390127,-10.698935033863501
"https://www.google.com/maps/@-11.31832342226391,-54.70479568855491,5000m/data=!3m1!1e3",im_0000093184-0000069888_30_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,7558,7058,8036,7536,-54.72725357065789,-11.3407813043669,-54.68233780645192,-11.295865540160923
"https://www.google.com/maps/@-10.757235695802859,-54.424341656852796,5000m/data=!3m1!1e3",im_0000093184-0000069888_31_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,1312,812,11158,10658,-54.44679953895578,-10.779693577905846,-54.401883774749805,-10.73477781369987
"https://www.google.com/maps/@-11.042989787681277,-53.746203448870965,5000m/data=!3m1!1e3",im_0000093184-0000069888_32_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,4493,3993,18707,18207,-53.768661330973956,-11.065447669784266,-53.72374556676798,-11.02053190557829
"https://www.google.com/maps/@-11.644771196512945,-53.91275110254673,5000m/data=!3m1!1e3",im_0000093184-0000069888_33_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,11192,10692,16853,16353,-53.93520898464971,-11.667229078615932,-53.89029322044374,-11.622313314409958
"https://www.google.com/maps/@-10.776729137468251,-54.46602348603594,5000m/data=!3m1!1e3",im_0000093184-0000069888_34_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,1529,1029,10694,10194,-54.48848136813893,-10.79918701957124,-54.44356560393295,-10.754271255365264
"https://www.google.com/maps/@-12.673342196829797,-53.5766015232292,5000m/data=!3m1!1e3",im_0000093184-0000069888_35_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,22642,22142,20595,20095,-53.59905940533219,-12.695800078932786,-53.55414364112621,-12.65088431472681
"https://www.google.com/maps/@-11.644322038870886,-53.853013136152775,5000m/data=!3m1!1e3",im_0000093184-0000069888_36_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,11187,10687,17518,17018,-53.875471018255766,-11.666779920973873,-53.83055525404979,-11.621864156767897
"https://www.google.com/maps/@-10.821016080975344,-53.971051764486084,5000m/data=!3m1!1e3",im_0000093184-0000069888_37_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,2022,1522,16204,15704,-53.99350964658907,-10.843473963078331,-53.94859388238309,-10.798558198872357
"https://www.google.com/maps/@-11.125994119933921,-55.01318732559314,5000m/data=!3m1!1e3",im_0000093184-0000069888_38_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,5417,4917,4603,4103,-55.03564520769613,-11.14845200203691,-54.99072944349015,-11.103536237830934
"https://www.google.com/maps/@-12.610100800827784,-54.22231054945431,5000m/data=!3m1!1e3",im_0000093184-0000069888_39_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,21938,21438,13407,12907,-54.244768431557304,-12.632558682930771,-54.19985266735132,-12.587642918724795
"https://www.google.com/maps/@-12.538774567268693,-53.50707192023835,5000m/data=!3m1!1e3",im_0000093184-0000069888_40_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,21144,20644,21369,20869,-53.52952980234134,-12.561232449371682,-53.48461403813536,-12.516316685165705
"https://www.google.com/maps/@-11.384439427175108,-54.66374268007065,5000m/data=!3m1!1e3",im_0000093184-0000069888_41_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,8294,7794,8493,7993,-54.68620056217363,-11.406897309278095,-54.64128479796766,-11.361981545072119
"https://www.google.com/maps/@-12.22068112516197,-53.86289460427809,5000m/data=!3m1!1e3",im_0000093184-0000069888_42_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,17603,17103,17408,16908,-53.88535248638108,-12.243139007264958,-53.840436722175106,-12.198223243058983
"https://www.google.com/maps/@-12.074974386077784,-54.40152444863616,5000m/data=!3m1!1e3",im_0000093184-0000069888_43_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,15981,15481,11412,10912,-54.42398233073914,-12.097432268180771,-54.37906656653317,-12.052516503974797
"https://www.google.com/maps/@-10.997894360418478,-54.68377511090651,5000m/data=!3m1!1e3",im_0000093184-0000069888_44_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,3991,3491,8270,7770,-54.7062329930095,-11.020352242521465,-54.661317228803526,-10.97543647831549
"https://www.google.com/maps/@-10.789844540616397,-53.41975567462193,5000m/data=!3m1!1e3",im_0000093184-0000069888_45_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,1675,1175,22341,21841,-53.44221355672492,-10.812302422719384,-53.39729779251894,-10.76738665851341
"https://www.google.com/maps/@-12.190138405501907,-54.14810970698604,5000m/data=!3m1!1e3",im_0000093184-0000069888_46_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,17263,16763,14233,13733,-54.170567589089025,-12.212596287604894,-54.12565182488305,-12.167680523398918
"https://www.google.com/maps/@-11.160040269202051,-53.793903990457714,5000m/data=!3m1!1e3",im_0000093184-0000069888_47_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,5796,5296,18176,17676,-53.8163618725607,-11.18249815130504,-53.77144610835472,-11.137582387099064
"https://www.google.com/maps/@-10.853445262732059,-54.66661728897983,5000m/data=!3m1!1e3",im_0000093184-0000069888_48_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,2383,1883,8461,7961,-54.68907517108281,-10.875903144835046,-54.64415940687684,-10.83098738062907
"https://www.google.com/maps/@-11.9721172860461,-53.9463480941728,5000m/data=!3m1!1e3",im_0000093184-0000069888_49_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,14836,14336,16479,15979,-53.96880597627578,-11.994575168149087,-53.92389021206981,-11.94965940394311
"https://www.google.com/maps/@-11.950198393113583,-54.77154051416499,5000m/data=!3m1!1e3",im_0000093184-0000069888_50_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,14592,14092,7293,6793,-54.79399839626797,-11.97265627521657,-54.749082632062,-11.927740511010594
"https://www.google.com/maps/@-11.678458019667428,-54.70237023728779,5000m/data=!3m1!1e3",im_0000093184-0000069888_51_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,11567,11067,8063,7563,-54.72482811939077,-11.700915901770415,-54.6799123551848,-11.656000137564439
"https://www.google.com/maps/@-12.411842617622604,-55.14308371567682,5000m/data=!3m1!1e3",im_0000093184-0000069888_52_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,19731,19231,3157,2657,-55.16554159777981,-12.434300499725593,-55.12062583357383,-12.389384735519616
"https://www.google.com/maps/@-12.117015541374577,-54.86209069480424,5000m/data=!3m1!1e3",im_0000093184-0000069888_53_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,16449,15949,6285,5785,-54.88454857690722,-12.139473423477565,-54.83963281270125,-12.09455765927159
"https://www.google.com/maps/@-10.867908138806383,-54.956862957278844,5000m/data=!3m1!1e3",im_0000093184-0000069888_54_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,2544,2044,5230,4730,-54.979320839381835,-10.89036602090937,-54.93440507517586,-10.845450256703394
"https://www.google.com/maps/@-11.743765540822917,-55.02136199467863,5000m/data=!3m1!1e3",im_0000093184-0000069888_55_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,12294,11794,4512,4012,-55.04381987678161,-11.766223422925904,-54.99890411257564,-11.721307658719928
"https://www.google.com/maps/@-12.675048995869624,-55.29337186271002,5000m/data=!3m1!1e3",im_0000093184-0000069888_56_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,22661,22161,1484,984,-55.31582974481301,-12.697506877972613,-55.27091398060703,-12.652591113766636
"https://www.google.com/maps/@-11.973824085085926,-53.502760006874574,5000m/data=!3m1!1e3",im_0000093184-0000069888_57_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,14855,14355,21417,20917,-53.525217888977565,-11.996281967188914,-53.48030212477159,-11.951366202982937
"https://www.google.com/maps/@-11.630038825853385,-55.124308926238726,5000m/data=!3m1!1e3",im_0000093184-0000069888_58_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,11028,10528,3366,2866,-55.14676680834171,-11.652496707956374,-55.101851044135735,-11.607580943750397
"https://www.google.com/maps/@-11.791106756296015,-54.36972408757833,5000m/data=!3m1!1e3",im_0000093184-0000069888_59_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,12821,12321,11766,11266,-54.39218196968132,-11.813564638399004,-54.347266205475336,-11.768648874193028
"https://www.google.com/maps/@-12.621150078822453,-54.61110140442124,5000m/data=!3m1!1e3",im_0000093184-0000069888_60_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,22061,21561,9079,8579,-54.63355928652423,-12.643607960925442,-54.58864352231825,-12.598692196719465
"https://www.google.com/maps/@-11.029604889947898,-53.94176668622379,5000m/data=!3m1!1e3",im_0000093184-0000069888_61_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,4344,3844,16530,16030,-53.96422456832678,-11.052062772050885,-53.919308804120796,-11.007147007844909
"https://www.google.com/maps/@-12.199840210570397,-54.129873906718416,5000m/data=!3m1!1e3",im_0000093184-0000069888_62_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,17371,16871,14436,13936,-54.1523317888214,-12.222298092673386,-54.107416024615425,-12.17738232846741
"https://www.google.com/maps/@-12.433132689856237,-55.26498509973184,5000m/data=!3m1!1e3",im_0000093184-0000069888_63_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,19968,19468,1800,1300,-55.28744298183483,-12.455590571959226,-55.242527217628854,-12.41067480775325
"https://www.google.com/maps/@-12.726252967064436,-54.18431181293606,5000m/data=!3m1!1e3",im_0000093184-0000069888_64_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,23231,22731,13830,13330,-54.20676969503904,-12.748710849167425,-54.16185393083307,-12.703795084961449
"https://www.google.com/maps/@-11.755623302573294,-54.80370020133647,5000m/data=!3m1!1e3",im_0000093184-0000069888_65_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,12426,11926,6935,6435,-54.82615808343945,-11.778081184676282,-54.78124231923348,-11.733165420470307
"https://www.google.com/maps/@-11.345003386202261,-53.87062011572152,5000m/data=!3m1!1e3",im_0000093184-0000069888_66_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,7855,7355,17322,16822,-53.893077997824506,-11.367461268305249,-53.84816223361853,-11.322545504099272
"https://www.google.com/maps/@-11.331798151525703,-53.43107444720184,5000m/data=!3m1!1e3",im_0000093184-0000069888_67_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,7708,7208,22215,21715,-53.45353232930483,-11.354256033628692,-53.40861656509885,-11.309340269422716
"https://www.google.com/maps/@-12.619263616725803,-54.04174917734629,5000m/data=!3m1!1e3",im_0000093184-0000069888_68_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,22040,21540,15417,14917,-54.064207059449274,-12.64172149882879,-54.0192912952433,-12.596805734622814
"https://www.google.com/maps/@-12.676396468795804,-53.904486601932824,5000m/data=!3m1!1e3",im_0000093184-0000069888_69_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,22676,22176,16945,16445,-53.926944484035815,-12.698854350898792,-53.88202871982984,-12.653938586692815
"https://www.google.com/maps/@-11.21986806712441,-54.67784623003132,5000m/data=!3m1!1e3",im_0000093184-0000069888_70_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,6462,5962,8336,7836,-54.70030411213431,-11.2423259492274,-54.65538834792834,-11.197410185021424
"https://www.google.com/maps/@-10.824250015998174,-53.353280343597085,5000m/data=!3m1!1e3",im_0000093184-0000069888_71_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,2058,1558,23081,22581,-53.375738225700076,-10.846707898101162,-53.3308224614941,-10.801792133895185
"https://www.google.com/maps/@-12.639116384504844,-53.374300921245485,5000m/data=!3m1!1e3",im_0000093184-0000069888_72_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,22261,21761,22847,22347,-53.396758803348476,-12.661574266607833,-53.351843039142494,-12.616658502401856
"https://www.google.com/maps/@-12.198313074587395,-54.2673161451887,5000m/data=!3m1!1e3",im_0000093184-0000069888_73_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,17354,16854,12906,12406,-54.28977402729169,-12.220770956690382,-54.24485826308571,-12.175855192484406
"https://www.google.com/maps/@-11.656089969092852,-53.887059285420904,5000m/data=!3m1!1e3",im_0000093184-0000069888_74_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,11318,10818,17139,16639,-53.909517167523894,-11.67854785119584,-53.86460140331792,-11.633632086989863
"https://www.google.com/maps/@-10.802061628480422,-54.904221681629444,5000m/data=!3m1!1e3",im_0000093184-0000069888_75_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,1811,1311,5816,5316,-54.92667956373243,-10.82451951058341,-54.88176379952645,-10.779603746377434
"https://www.google.com/maps/@-11.916152243845453,-55.37565754273537,5000m/data=!3m1!1e3",im_0000093184-0000069888_76_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,14213,13713,568,68,-55.39811542483835,-11.93861012594844,-55.35319966063238,-11.893694361742465
"https://www.google.com/maps/@-12.284012352692397,-54.564209346590204,5000m/data=!3m1!1e3",im_0000093184-0000069888_77_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,18308,17808,9601,9101,-54.58666722869319,-12.306470234795384,-54.54175146448721,-12.26155447058941
"https://www.google.com/maps/@-12.281766564482098,-55.13886163384146,5000m/data=!3m1!1e3",im_0000093184-0000069888_78_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,18283,17783,3204,2704,-55.16131951594445,-12.304224446585085,-55.116403751738474,-12.25930868237911
"https://www.google.com/maps/@-10.750947488814022,-54.91697775866394,5000m/data=!3m1!1e3",im_0000093184-0000069888_79_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000069888.tif,1242,742,5674,5174,-54.93943564076692,-10.77340537091701,-54.89451987656095,-10.728489606711033
"https://www.google.com/maps/@-12.218974326122144,-51.58323990776798,5000m/data=!3m1!1e3",im_0000093184-0000093184_0_ndwi,s2_4bands_2017_CplusMG_int16_0000093184-0000093184.tif,17584,17084,19489,18989,-51.60569778987097,-12.241432208225131,-51.560782025665,-12.196516444019155
